UserID,TweetID,Tweet,CreatedAt,Classe
28985607,1793311409,If You THink You Can or If You Think You Can't......You Are Right! http://iwantgdi.com,2009-05-14 4:11,1
28985607,1800472105,Remember Your Prospect Signs Up With YOU. Not The Business. Not The Product....But YOU.   Work On Yourself and Communication,2009-05-14 18:44,1
28985607,1804601495,RT @avonbrown101 Never let your memories be greater than your dreams.,2009-05-15 4:49,1
28985607,1869431898,"If you don't design your own life plan, chances are you'll fall into someone else's plan. And guess what they have planned for you? Not much",2009-05-21 4:37,1
28985607,1880827947,Good Morning!,2009-05-22 4:38,1
28985607,1880836334,"Ultimately, the only power to which man should aspire is that which he exercises over himself.",2009-05-22 4:40,1
28985607,1880848846,"My mother would said to me, 'In this world, Dustin, you must be oh so smart or oh so pleasant.' For years I was smart. I recommend pleasant.",2009-05-22 4:43,1
28985607,1881484288,The trick is to make sure you don't die waiting for prosperity to come. http://iwantgdi.com,2009-05-22 6:47,1
28985607,1881905996,"Write down the advice of him who loves you, though you like it not at present. http://iwantgdi.com",2009-05-22 7:49,1
28985607,1882416670,"Difficulties are meant to rouse, not discourage. The human spirit is to grow strong by conflict. http://iwantgdi.com",2009-05-22 8:50,1
28985607,1883005363,Every man is guilty of all the good he didn't do. http://iwantgdi.com,2009-05-22 9:51,1
28985607,1883624362,Be on the alert to recognize your prime at whatever time of your life it may occur. http://iwantgdi.com,2009-05-22 10:50,1
28985607,1884276065,"I see my body as an instrument, rather than an ornament. http://iwantgdi.com",2009-05-22 11:53,1
28985607,1884907638,"You can't just ask customers what they want and then try to give that to them. By the time you get it built, they'll want something new.",2009-05-22 12:54,1
28985607,1885532290,"Never saw an ugly thing in my life for let the form of an object be what it may- light, shade, & perspective will always make it beautiful.",2009-05-22 13:56,1
28985607,1885610640,Hope Everyone Is Having A Fantastic Day!,2009-05-22 14:04,1
28985607,1886222757,TGIF!,2009-05-22 15:04,1
28985607,1886815824,"So Dustin, What System Do You Promote or Suggest to People Right Now? $10 Investment Right Now Beats Anything Else Out. http://iwantgdi.com",2009-05-22 16:05,1
28985607,1887868043,http://iwantgdi.com,2009-05-22 18:06,1
28985607,2065806415,Good Morning,2009-06-07 11:19,1
28985607,2065811288,RT @rodneyarvid Principles are priceless. That is something you can't buy off the shelf...,2009-06-07 11:20,1
28985607,2065820800,"RT @johnalanis Yes, body language is important. But words set the meaning of all interactions.",2009-06-07 11:21,1
28985607,2164589810,Good Morning,2009-06-14 7:27,1
28985607,2292382866,"You Can Please Some of The People Some of The Time, But You Can't Please All of The People All of The Time.",2009-06-23 4:10,1
28985607,2697147202,We Will Pay You $125 in 24 Hours!   http://bit.ly/125Proof,2009-07-17 18:04,1
28985607,2697248678,$1.2 Million Dollar Home from GDI  http://bit.ly/NiceHome,2009-07-17 18:12,1
28985607,2755353605,Good Morning Tweeters!,2009-07-21 4:29,1
28985607,2755490831,All GDI associates need  http://bit.ly/125Proof  to build and grow their business.,2009-07-21 4:46,1
28985607,2795834188,"You can have everything you want in life, if you will just help enough other people get what they want. http://iwantspider.ws",2009-07-23 4:59,1
28985607,2887678151,Love Your Enemies!  After All.....You Created Them!  http://iwantspider.ws,2009-07-28 5:05,1
28985607,2954148315,"Unemployed and Bought a $1,200,000 House. You Gotta See This!  http://Make500PerDay.com",2009-07-31 11:43,1
28985607,3101736940,Good Morning!,2009-08-03 4:34,1
28985607,3155288018,Photo Here! Unemployed and Bought 1.2 Million Dollar Home! http://make500perday.com,2009-08-05 18:21,1
28985607,3172440918,Wow...Just heard Twitter was down today!,2009-08-06 20:50,1
28985607,3172461241,How I climbed the GDI leaderboards every week. I am on Tissa's Team....http://make500perday.com,2009-08-06 20:51,1
28985607,3184084570,Good Evening!,2009-08-07 16:54,1
28985607,3190637148,OMG! Unemployed and Bought a $1.2 Million Home? You Gotta See This! http://make500perday.com,2009-08-08 2:34,1
28985607,3192203497,Good Morning! You Are What You Think!,2009-08-08 6:57,1
28985607,3700717894,"Success is not what you think it is, It's what you think it is.....",2009-09-01 19:37,1
28985607,3722865624,OMG! Unemployed and Bought a $1.2 Million Home? You Gotta See This! http://make500perday.com,2009-09-02 19:38,1
28985607,3851676890,People ask sometimes how I found out about Superfoods. Well....David Wolfe of course. http://bit.ly/DavidWolfeLongevity,2009-09-08 18:51,1
28985607,3970064832,Photo Here! Unemployed and Bought 1.2 Million Dollar Home! http://make500perday.com,2009-09-13 21:35,1
28985607,5040269342,"If you don't design your own life plan, chances are you'll fall into someone else's plan. And guess what they have planned for you? Not much",2009-10-21 4:12,1
28985607,5112433453,We Will Pay You $125 in 24 Hours! http://bit.ly/125Proof,2009-10-23 20:28,1
28985607,5215348796,Just Watched A Great Video of Richard Branson on the TED website. Very Inspiring!,2009-10-27 18:59,1
28985607,7353092103,Happy New Year!,2010-01-03 20:53,1
28985607,7591519819,Have a Great Sunday Everyone! Smile Also....:),2010-01-10 6:32,1
28985607,7609746888,Remember to help others without expecting anything in return for 2010.,2010-01-10 18:02,1
28985607,7611766506,"RT @LawrenceBland: Try not to become a man of success, but rather try to become a man of value. ~Albert Einstein",2010-01-10 19:05,1
28985607,7611842018,"RT @vickiberry: People often say that motivation doesn't last. Well, neither does bathing-that's why we recommend it daily. Zig Ziglar",2010-01-10 19:07,1
28985607,7611853002,RT @CHRISVOSS: Success is a consequence and must not be a goal. Gustave Flaubert,2010-01-10 19:07,1
28985607,7612002793,@StevenABallmer ok Steve :)  Whats funny?,2010-01-10 19:12,1
28985607,7612376239,"@PeterSantilli That traffic reminds me of Charlotte, NC.",2010-01-10 19:24,1
28985607,7647232232,"Just Remember...""It Can Always Be Worse""",2010-01-11 17:23,1
28985607,7654733863,"Life's like a boom-a-rang. The more good you throw out, the more you receive in return. -- Josh S. Hinds",2010-01-11 21:07,1
28985607,7669293864,Success is the prize for those who stand true to their ideas! -- Josh S. Hinds,2010-01-12 7:52,1
28985607,7673902695,"A day will never be anymore than what you make of it. Practice being a doer""! -- Josh S. Hinds",2010-01-12 10:19,1
28985607,7676681686,You are what you think about all day long. -- Dr. Robert Schuller,2010-01-12 11:49,1
28985607,7679846511,You can have everything in life you want if you'll just help enough other people to get what they want! -- Zig Ziglar,2010-01-12 13:35,1
28985607,7683021466,"Whenever you do a thing, act as if all the world were watching. -- Thomas Jefferson",2010-01-12 15:18,1
28985607,7688685843,so How does everyone meditate?,2010-01-12 18:07,1
28985607,7693597448,"Bored? If you just saw this message, in 5 mins, I'm doing a live Q&A call on health and weight loss.  http://bit.ly/DavidWolfeWeightLoss",2010-01-12 20:23,1
28985607,7708169539,@ralphclaxton sounds great!,2010-01-13 7:40,1
28985607,7711548212,"Don't give up at half time. Concentrate on winning the second half. -- Coach Paul ""Bear"" Bryant",2010-01-13 9:29,1
28985607,7717700170,One important key to success is self-confidence. An important key to self- confidence is preparation. -- Arthur Ashe,2010-01-13 12:44,1
28985607,7723400285,"I'm a great believer in luck, and I find the harder I work, the more luck I have. -- Thomas Jefferson",2010-01-13 15:54,1
28985607,7730721909,So...I am giving back in 2010. For Free...Is there anyone that needs a promotion video made for their business opportunity for youtube?,2010-01-13 19:43,1
28985607,7750959398,@somistvan Great GDI site. Fantastic you are free and traveling in your life.,2010-01-14 9:22,1
28985607,7750992824,"@earnxmoney Kim, Great Blog!",2010-01-14 9:23,1
28985607,7751083469,@DanBrawn Donald Trump is a great speaker and has lots of content that is so valuable in this business arena,2010-01-14 9:26,1
28985607,7751220609,"Instead of investing in bad ads or leads.....invest in yourself......invest in your skill set. 2010 invest in ""You"" inc.",2010-01-14 9:30,1
28985607,7752145053,@juliemcclelland Juice is great. I love my special green juice I make in the mornings.,2010-01-14 10:00,1
28985607,7759209548,Where is the best place to find tweeter backgrounds?,2010-01-14 13:52,1
28985607,7759462337,@jonathanbudd Sounds Interesting. :),2010-01-14 14:01,1
28985607,7771575412,Way to go Mike K. for landing a top interview with Tony Robbins.,2010-01-14 20:22,1
28985607,7771603380,Where is the best place to get twee backgrounds?,2010-01-14 20:23,1
28985607,7847550012,Accept the challenges so that you may feel the exhilaration of victory -- Sent By David Salton,2010-01-16 19:54,1
28985607,7866795531,One who smiles rather than angers is always stronger -- Chinese wisdom Sent By David Schary,2010-01-17 9:28,1
28985607,7868367405,Have a Fantastic Day! Help Others!,2010-01-17 10:26,1
28985607,7869237457,Don't Make Excuses,2010-01-17 10:58,1
28985607,7871944649,It's not about the Product.....It's about YOU!,2010-01-17 12:32,1
28985607,7887228216,@BYEAClub GDI is the Best Yes!,2010-01-17 20:23,1
28985607,7901302785,Thanks @ourwellness ! Tried to send you a DM but you are not following me. But to answer your question....110% support! :),2010-01-18 5:46,1
28985607,7901368924,Good Morning!,2010-01-18 5:49,1
28985607,7916592101,Never let your memories be greater than your dreams. -- Doug Ivester (President of Coca Cola),2010-01-18 14:11,1
28985607,7916609155,Don't Be An Opportunity Jumper in 2010. Find It..Stick With It for Success!,2010-01-18 14:12,1
28985607,7920339625,"The greatest good we can do for others is not to share our riches with them, but to reveal their own.",2010-01-18 16:09,1
28985607,7923960181,Have a Fantastic Day! http://bit.ly/7I0wIw,2010-01-18 17:58,1
28985607,7926998257,"And in the end, it's not the years in your life that count. It's the life in your years -- Abraham Lincoln",2010-01-18 19:29,1
29016250,7758564300,Join the explosion and join the FUN. You make money and your friends make money!! Take a look. http://www.peoplestring.com/?f=jmoore01,2010-01-14 13:30,1
29016250,7764185582,This economy is tough!! need some extra cash just let me know I can help.,2010-01-14 16:35,1
29016250,7770165683,Winning is not everything it is the ONLY thing!!! Vince Lombardi http://www.peoplestring.com/?f=jmoore01,2010-01-14 19:40,1
29016250,7775007250,Hope the new year is better than last year,2010-01-14 22:06,1
29016250,7776142794,"Live Longer, Live stronger, SO EASY!! blackgrapehealth.com/jmoore01",2010-01-14 22:45,1
29016250,7780416427,Could You Use an Extra $300-$500 per Week http://www.peoplestring.com/?f=jmoore01,2010-01-15 1:50,1
29016250,7783762372,Twitter been very very good to me!!,2010-01-15 4:55,1
29016250,7788211202,Tell them what you think and read a few email and get $5 just for signing up. http://www.inboxdollars.com/?r=ref4441709,2010-01-15 8:00,1
29016250,7792278994,Need A Job? Hiring Today - Job Requires: Basic Computer Skills Your Own Home Computer. Weekly Pay : spon http://tinyurl.com/yzqvtmn,2010-01-15 10:05,1
29016250,7794274551,"Read Email, Play games and take easy surveys and get paid for it!! Just is that easy! http://www.inboxdollars.com/?r=ref4441709",2010-01-15 11:05,1
29016250,7795989888,Custom Twitter Backgrounds - 100% Satisfaction & 48hr Turnaround - Today Only $47! - See Our Work........ ad http://tinyurl.com/y8lk3xy,2010-01-15 11:58,1
29016250,7800078750,Lets see getting bigger pay checks and never were a tie again... Yea this is the life.,2010-01-15 14:10,1
29016250,7804694526,Dont Let HAITI Happen To You !! Be Prepared And Save Your Life With Our DISASTER AID KIT ! promo http://tinyurl.com/ye58pyw,2010-01-15 16:40,1
29016250,7805778140,Get $5 just for signing up and easy money every day!! http://www.inboxdollars.com/?r=ref4441709,2010-01-15 17:15,1
29016250,7811457216,Winning is not everything it is the ONLY thing!!! Vince Lombardi,2010-01-15 20:20,1
29016250,7816898768,No count down timer just click and read (or not if you want) just collect money! http://www.inboxdollars.com/?r=ref4441709,2010-01-15 23:25,1
29016250,7820832344,"Open email, play games, and take surveys. They all pay so much!! http://www.inboxdollars.com/?r=ref4441709",2010-01-16 2:30,1
29016250,7823971229,Been building this home business and now it is PAYING!! http://www.peoplestring.com/?f=jmoore01,2010-01-16 5:35,1
29016250,7824787193,Do NOT Pay For White Teeth! Learn the trick discovered by a mom to turn yellow teeth white for $5 promo http://tinyurl.com/y8pzl3a,2010-01-16 6:19,1
29016250,7826106434,Profit from video like the pro's using this brutally powerful video marketing software! promo http://tinyurl.com/yloamjl,2010-01-16 7:24,1
29016250,7827950491,You can get anything you want in life by helping enough other get what they want http://www.peoplestring.com/?f=jmoore01,2010-01-16 8:40,1
29016250,7833319164,get paid to read junk mail you get in your home postal mailbox http://www.peoplestring.com/?f=jmoore01,2010-01-16 11:45,1
29016250,7835560839,**NEW** Blackbelt Profit System - Local mom makes $77/hr Online! - Using this system..................... promo http://tinyurl.com/y8cudrj,2010-01-16 13:03,1
29016250,7838683017,I found a way to get paid to do what I already do on the internet... Cool,2010-01-16 14:50,1
29016250,7844025193,"Whether you want to make a few friends, extra money or a second income find it all at PEOPLE STRING http://www.peoplestring.com/?f=jmoore01",2010-01-16 17:55,1
29016250,7853108826,Join the explosion and join the FUN. You make money and your friends make money!! Take a look. http://www.peoplestring.com/?f=jmoore01,2010-01-16 22:55,1
29016250,7857666147,This economy is tough!! need some extra cash just let me know I can help.,2010-01-17 2:00,1
29016250,7860997798,Winning is not everything it is the ONLY thing!!! Vince Lombardi http://www.peoplestring.com/?f=jmoore01,2010-01-17 5:05,1
29016250,7864741527,"Live Longer, Live stronger, SO EASY!! blackgrapehealth.com/jmoore01",2010-01-17 8:10,1
29016250,7869699731,Could You Use an Extra $300-$500 per Week http://www.peoplestring.com/?f=jmoore01,2010-01-17 11:15,1
29016250,7875225962,Twitter been very very good to me!!,2010-01-17 14:20,1
29016250,7881053825,Tell them what you think and read a few email and get $5 just for signing up. http://www.inboxdollars.com/?r=ref4441709,2010-01-17 17:25,1
29016250,7887478532,"Read Email, Play games and take easy surveys and get paid for it!! Just is that easy! http://www.inboxdollars.com/?r=ref4441709",2010-01-17 20:30,1
29016250,7893530951,Lets see getting bigger pay checks and never were a tie again... Yea this is the life.,2010-01-17 23:35,1
29016250,7895022415,"Free! - Get $250 worth of baby stuff. Diapers, bottles, clothing...Spend at any baby store. ad http://tinyurl.com/yzl5nhp",2010-01-18 0:35,1
29016250,7897657255,Get $5 just for signing up and easy money every day!! http://www.inboxdollars.com/?r=ref4441709,2010-01-18 2:40,1
29016250,7901286110,Winning is not everything it is the ONLY thing!!! Vince Lombardi,2010-01-18 5:45,1
29016250,7906197168,No count down timer just click and read (or not if you want) just collect money! http://www.inboxdollars.com/?r=ref4441709,2010-01-18 8:50,1
29016250,7912189102,"Open email, play games, and take surveys. They all pay so much!! http://www.inboxdollars.com/?r=ref4441709",2010-01-18 11:55,1
29016250,7918161394,Been building this home business and now it is PAYING!! http://www.peoplestring.com/?f=jmoore01,2010-01-18 15:00,1
29016250,7924214095,You can get anything you want in life by helping enough other get what they want http://www.peoplestring.com/?f=jmoore01,2010-01-18 18:06,1
29016250,7930454969,get paid to read junk mail you get in your home postal mailbox http://www.peoplestring.com/?f=jmoore01,2010-01-18 21:10,1
29016250,7936030510,I found a way to get paid to do what I already do on the internet... Cool,2010-01-19 0:15,1
29016250,7939670705,"Whether you want to make a few friends, extra money or a second income find it all at PEOPLE STRING http://www.peoplestring.com/?f=jmoore01",2010-01-19 3:20,1
29016250,7957363504,Join the explosion and join the FUN. You make money and your friends make money!! Take a look. http://www.peoplestring.com/?f=jmoore01,2010-01-19 13:56,1
29016250,7963276840,This economy is tough!! need some extra cash just let me know I can help.,2010-01-19 17:00,1
29016250,7969607751,Winning is not everything it is the ONLY thing!!! Vince Lombardi http://www.peoplestring.com/?f=jmoore01,2010-01-19 20:05,1
29016250,7971373743,Electronic Cigarettes - Quit Smoking Now - See How Knight Sticks Can Kick Your Habit Quicker! ad http://tinyurl.com/yloruov,2010-01-19 20:55,1
29016250,7975935833,"Live Longer, Live stronger, SO EASY!! blackgrapehealth.com/jmoore01",2010-01-19 23:10,1
29016250,7980021426,Could You Use an Extra $300-$500 per Week http://www.peoplestring.com/?f=jmoore01,2010-01-20 2:15,1
29016250,7983450995,Twitter been very very good to me!!,2010-01-20 5:20,1
